,show_id,type,country,date_added,release_year,rating,listed_in,description,added_delay,Angola,Argentina,Australia,Austria,Botswana,Canada,France,Germany,Guatemala,Hong Kong,India,Japan,Namibia,South Africa,South Korea,United Arab Emirates,United Kingdom,United States,Action/Adventure,Animation,Arts,Comedy,Crime/Mystery/Thriller,Documentary,Drama,Family,International,Music/Musical,Romance,Sci-Fi/Fantasy,Special Interest,Sports,Young Adult Audience
82,s0137,TV Show,0.0,2021-08-11 00:00:00,2021-01-01 00:00:00,TV-14,3.0,“What If…?” flips the script on the MCU by reimagining events from the films in unexpected ways.,"222 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83,s0140,Movie,0.0,2021-08-06 00:00:00,2021-01-01 00:00:00,TV-14,1.0,Orcas attack white sharks for their livers leaving scientists baffled.,"217 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84,s0142,TV Show,0.0,2021-08-04 00:00:00,2021-01-01 00:00:00,TV-14,2.0,Renowned Dog Behaviorist Cesar Millan transforms dogs and pet parents.,"215 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85,s0143,TV Show,0.0,2021-08-04 00:00:00,2020-01-01 00:00:00,PG,3.0,Welcome to Short Circuit - an experimental short film program at Disney Animation.,"581 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
86,s0144,Movie,0.0,2021-07-30 00:00:00,2021-01-01 00:00:00,TV-PG,1.0,BUILT FOR MARS: THE PERSEVERANCE ROVER follows the birth of the Perseverance rover.,"210 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,s0146,TV Show,0.0,2021-07-28 00:00:00,2021-01-01 00:00:00,TV-Y7,3.0,Two tiny chipmunks have huge adventures while trying to live the good life in a big city park.,"208 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88,s0147,TV Show,1.0,2021-07-28 00:00:00,2020-01-01 00:00:00,TV-14,2.0,Dr. Hodges and Dr. Ferguson own and operate a bustling veterinary clinic.,"574 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89,s0148,TV Show,1.0,2021-07-28 00:00:00,2018-01-01 00:00:00,TV-Y,3.0,Pip and Freddy are new Junior Fliers at T.O.T.S.!,"1304 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
90,s0149,TV Show,1.0,2021-07-28 00:00:00,2021-01-01 00:00:00,TV-Y,2.0,Mickey Mouse Funhouse is filled with silly adventure!,"208 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,s0150,TV Show,0.0,2021-07-28 00:00:00,2021-01-01 00:00:00,TV-Y7,2.0,Minnie and Daisy open a party planning business!,"208 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
92,s0151,TV Show,0.0,2021-07-28 00:00:00,2021-01-01 00:00:00,TV-PG,1.0,Robin Roberts sits down with iconic Hollywood women for intimate & inspirational conversations.,"208 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,s0153,Movie,0.0,2021-07-23 00:00:00,2021-01-01 00:00:00,TV-14,1.0,"""Playing with Sharks"" captures the life of conservationist Valerie Taylor.","203 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
94,s0154,Movie,0.0,2021-07-23 00:00:00,2020-01-01 00:00:00,TV-14,1.0,Shark vs. Surfer visits shark-infested surf spots to relive the harrowing encounters.,"569 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
95,s0155,Movie,0.0,2021-07-23 00:00:00,2020-01-01 00:00:00,TV-PG,1.0,Marine biologist Ryan Johnson discovers rare behavior of a whale attacking a great white.,"569 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96,s0156,Movie,0.0,2021-07-23 00:00:00,2021-01-01 00:00:00,TV-14,1.0,Stuntman Eddie Braun attempts to complete Evel Knievel's legendary Snake River Canyon rocket jump.,"203 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97,s0158,Movie,0.0,2021-07-23 00:00:00,2020-01-01 00:00:00,TV-PG,1.0,What the Shark? dives deep into the environments where adaptation is critical to survival.,"569 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
98,s0159,TV Show,0.0,2021-07-21 00:00:00,2021-01-01 00:00:00,TV-PG,2.0,Behind the Attraction takes you on a wild ride behind Disney Parks' most iconic attractions!,"201 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99,s0160,TV Show,2.0,2021-07-21 00:00:00,2020-01-01 00:00:00,TV-Y7,2.0,Luz stumbles upon a portal to a magical new world.,"567 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,s0161,TV Show,0.0,2021-07-21 00:00:00,2021-01-01 00:00:00,TV-Y,3.0,Meet the friends that help Spidey save the day!,"201 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
101,s0163,TV Show,0.0,2021-07-21 00:00:00,2021-01-01 00:00:00,TV-PG,3.0,A Deputy Marshal inherits an unruly dog who helps him solve crimes and investigate a family mystery.,"201 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102,s0164,Movie,0.0,2021-07-16 00:00:00,2020-01-01 00:00:00,TV-PG,1.0,"In Most Wanted Sharks, Jeremiah Sullivan dives into the stories of shark all-stars.","562 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,s0165,Movie,0.0,2021-07-16 00:00:00,2020-01-01 00:00:00,TV-14,1.0,Secrets of the Bull Shark unravels the mystery of some of the most dangerous predators.,"562 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
104,s0166,TV Show,0.0,2021-07-16 00:00:00,2021-01-01 00:00:00,TV-14,2.0,Learn the truth behind the most dramatic shark attacks of our time.,"196 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
105,s0167,Movie,0.0,2021-07-16 00:00:00,2021-01-01 00:00:00,TV-14,1.0,A teen survives facing one of the ocean’s deadliest predators.,"196 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
106,s0168,Movie,0.0,2021-07-16 00:00:00,2020-01-01 00:00:00,TV-PG,1.0,Dr. Michael Heithaus sets out to reveal the connection between sharks and volcanoes.,"562 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
107,s0170,Movie,0.0,2021-07-16 00:00:00,2021-01-01 00:00:00,TV-PG,1.0,"How one of the largest Bull Sharks ever caught, grew to become a giant.","196 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108,s0171,Movie,0.0,2021-07-16 00:00:00,2021-01-01 00:00:00,TV-14,1.0,Are Oceanic White Tips the most dangerous of all the sharks?,"196 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
109,s0174,Movie,0.0,2021-07-09 00:00:00,2021-01-01 00:00:00,TV-Y7-FV,2.0,Marinette heads to Shanghai to meet Adrien.,"189 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
110,s0175,Movie,0.0,2021-07-09 00:00:00,2021-01-01 00:00:00,TV-14,1.0,Researchers investigate if orcas are hunting great whites in New Zealand.,"189 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,s0176,Movie,0.0,2021-07-09 00:00:00,2021-01-01 00:00:00,TV-14,1.0,"A vacation hot spot is rocked by a series of shark attacks, chaos reigns.","189 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112,s0177,Movie,1.0,2021-07-09 00:00:00,2021-01-01 00:00:00,TV-PG,1.0,Chris Hemsworth investigates how we can live harmoniously with sharks.,"189 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113,s0178,Movie,0.0,2021-07-09 00:00:00,2021-01-01 00:00:00,TV-14,1.0,Scientists investigate why some sharks roam the oceans in gangs.,"189 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
114,s0179,Movie,0.0,2021-07-09 00:00:00,2021-01-01 00:00:00,TV-14,1.0,What happens when two of the deadliest predators go head to head?,"189 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
115,s0181,TV Show,1.0,2021-07-07 00:00:00,2021-01-01 00:00:00,TV-14,3.0,Bobby Bones travels to meet local heroes who challenge him to conquer their trades.,"187 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116,s0182,TV Show,1.0,2021-07-07 00:00:00,2019-01-01 00:00:00,TV-Y,3.0,Hot Dog! Get mixed-up with Mickey and all of his pals!,"918 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
117,s0183,TV Show,1.0,2021-07-07 00:00:00,2021-01-01 00:00:00,TV-G,3.0,"""Monsters at Work"" tells the story of Tylor Tuskmon and his dream to become a Jokester.","187 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
118,s0184,Movie,0.0,2021-07-07 00:00:00,2021-01-01 00:00:00,TV-PG,3.0,"Banished from Asgard once again, Loki takes on the Simpsons and Springfield’s mightiest heroes.","187 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
119,s0189,TV Show,1.0,2021-06-25 00:00:00,2019-01-01 00:00:00,TV-PG,2.0,Survivalist Bear Grylls takes celebrities on wild adventures they won’t forget.,"906 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120,s0190,TV Show,1.0,2021-06-25 00:00:00,2021-01-01 00:00:00,TV-PG,2.0,Four gifted orphans are recruited by the eccentric Mr. Benedict to save the world.,"175 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
121,s0191,Movie,0.0,2021-06-25 00:00:00,2021-01-01 00:00:00,TV-PG,1.0,Wolfgang Puck persevered after a troubled childhood to become the world’s most famous chef.,"175 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122,s0192,TV Show,1.0,2021-06-18 00:00:00,2021-01-01 00:00:00,TV-Y,3.0,"Join the Cassidy family on their ""prewestoric"" farm!","168 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
123,s0193,TV Show,1.0,2021-06-18 00:00:00,2018-01-01 00:00:00,TV-Y7,2.0,This family's fate rests in the hands of the audience!,"1264 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
124,s0194,TV Show,1.0,2021-06-18 00:00:00,2019-01-01 00:00:00,TV-14,2.0,Heartland vets Ben and Erin Schroeder live and work among farmers in the Midwest.,"899 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
125,s0195,Movie,1.0,2021-06-18 00:00:00,2021-01-01 00:00:00,PG,3.0,"Join Luca, a young sea monster, as he experiences an unforgettable summer on the Italian Riviera.","168 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
126,s0201,TV Show,1.0,2021-06-11 00:00:00,2020-01-01 00:00:00,TV-G,3.0,"Unplug, relax and refresh your senses with the soundscapes of Disney Animation’s Zenimation.","527 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
127,s0202,TV Show,0.0,2021-06-09 00:00:00,2021-01-01 00:00:00,TV-14,2.0,The mercurial villain Loki (Tom Hiddleston) resumes his role as the God of Mischief.,"159 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
128,s0203,TV Show,1.0,2021-06-04 00:00:00,2018-01-01 00:00:00,TV-14,3.0,Gordon Ramsay travels the globe on an epic adventure in search of culinary inspiration.,"1250 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
129,s0205,Movie,1.0,2021-06-04 00:00:00,2021-01-01 00:00:00,PG,3.0,"When evil threatens Kumandra, Raya must find the last dragon to save it.","154 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
130,s0207,Movie,0.0,2021-06-04 00:00:00,2021-01-01 00:00:00,G,2.0,An elderly man and his young-at-heart wife rekindle their passion for life on one magical night.,"154 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
131,s0208,Movie,0.0,2021-05-28 00:00:00,2021-01-01 00:00:00,G,1.0,"Ameena, a homesick Muslim Pakistani immigrant, wakes up on Eid to find out she has to go to school.","147 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
132,s0209,TV Show,2.0,2021-05-28 00:00:00,2019-01-01 00:00:00,TV-Y,2.0,"Bluey is a six year-old Blue Heeler dog, who turns everyday family life into adventures.","878 days, 0:00:00",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
133,s0210,Movie,0.0,2021-05-28 00:00:00,2021-01-01 00:00:00,TV-PG,1.0,A Chinese student uncovers his true identity when trying out for a leadership role at a U.S. school.,"147 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
134,s0211,TV Show,1.0,2021-05-28 00:00:00,2018-01-01 00:00:00,TV-G,3.0,Sydney navigates middle school with help from her Dad.,"1243 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
135,s0212,Movie,0.0,2021-05-28 00:00:00,2021-01-01 00:00:00,TV-PG,2.0,"Val Garcia, a Mexican-American half human/half vampire teenager, struggles to fit in either world.","147 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136,s0213,TV Show,0.0,2021-05-28 00:00:00,2021-01-01 00:00:00,TV-PG,1.0,Follow a mother polar bear as she raises two cubs on the Hudson Bay’s receding ice.,"147 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
137,s0214,Movie,0.0,2021-05-28 00:00:00,2021-01-01 00:00:00,PG,1.0,"Grieving for her mother, Avalon finds comfort when she's put in charge of a 4-year-old for a night.","147 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,s0215,Movie,0.0,2021-05-28 00:00:00,2021-01-01 00:00:00,TV-PG,1.0,A lonely Mexican-American woman unknowingly summons a dark and ancient creature.,"147 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
139,s0216,Movie,0.0,2021-05-28 00:00:00,2021-01-01 00:00:00,PG,1.0,"When Chinese kids Gabriel and Rob become friends, Rob's dad questions Gabriel's feminine behavior.","147 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
140,s0224,TV Show,1.0,2021-05-14 00:00:00,2021-01-01 00:00:00,TV-14,2.0,Race to the Center of the Earth. Four epic courses. One finish line.,"133 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
141,s0231,Movie,0.0,2021-05-04 00:00:00,2021-01-01 00:00:00,TV-PG,2.0,"In a daycare far, far away… but still in Springfield, Maggie goes on a quest for her lost pacifier.","123 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
142,s0232,Movie,0.0,2021-05-04 00:00:00,2021-01-01 00:00:00,TV-G,1.0,"Fly over the surface of some of the most iconic Star Wars biomes, planets, and moons.","123 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
143,s0233,TV Show,0.0,2021-05-04 00:00:00,2021-01-01 00:00:00,TV-G,2.0,Fly through some of the most iconic Star Wars ships and vehicles.,"123 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
144,s0234,TV Show,0.0,2021-05-04 00:00:00,2021-01-01 00:00:00,TV-PG,3.0,The Bad Batch must find their way in a rapidly changing galaxy.,"123 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
145,s0236,Movie,0.0,2021-04-30 00:00:00,2021-01-01 00:00:00,TV-PG,3.0,"22 refuses to go to Earth, enlisting a gang of 5 other new souls in her attempt at rebellion.","119 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
146,s0238,Movie,0.0,2021-04-30 00:00:00,2020-01-01 00:00:00,TV-PG,2.0,This episode features SUKIMASWITCH. They share their thoughts on music.,"485 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
147,s0242,Movie,1.0,2021-04-23 00:00:00,2020-01-01 00:00:00,TV-14,1.0,Being the Queen tells the story of Queen Elizabeth II from those who know her best.,"478 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
148,s0244,TV Show,0.0,2021-04-22 00:00:00,2021-01-01 00:00:00,TV-PG,1.0,Secrets of the Whales reveals the mysterious and beautiful world of whales.,"111 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
149,s0245,TV Show,0.0,2021-04-16 00:00:00,2021-01-01 00:00:00,TV-PG,3.0,"After being ousted from NCAA, a men’s basketball coach takes a job at an elite private high school.","105 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
150,s0246,TV Show,0.0,2021-04-16 00:00:00,2021-01-01 00:00:00,TV-G,2.0,Relax and reset as you journey around the world with Earth Moods.,"105 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
151,s0249,Movie,2.0,2021-04-16 00:00:00,2019-01-01 00:00:00,PG,3.0,"When a kid discovers the legendary sword, Excalibur, he and his friends join Merlin to fight evil!","836 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152,s0262,TV Show,1.0,2021-04-02 00:00:00,2020-01-01 00:00:00,TV-PG,1.0,This is the story of how today’s biggest brands are made today.,"457 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
